notice_dispatch_year,notice_dispatch_month,notice_dispatch_day,doc_number,doc_type,contract_type,proc_type,regulation_type,bid_type,award_criteria_type,framework,eu_project,GPA,country,NUTS,cpv,contract_number,contract_id,title_contract,short_contract_description,additional_info,contract_value,contract_currency,authority_name,authority_address,authority_town,authority_postal_code,authority_country,authority_contact_person,authority_www,authority_type,auth_type,contract_title,lot,nr_bids,contract_award_day,contract_award_month,contract_award_year,company_name,company_address,company_town,company_postal_code,company_country,initial_value,initial_value_vat_percent,total_value,total_value_vat_percent,url
2011,01,18,2011/S 13-019189,7,2,1,5,9,2,,NO,YES,IT,,33000000,53,IT031880,Fornitura riennale siringhe da insulina aghi per penna e lancette pungidito per aziende sanitarie area vasta centro regione Toscana.,Dispositivi medici per diabetici.,Lotto n. 4 concernente aghi per penna è risultato deserto.,459544.0,EUR,ESTAV Centro (ente per i servizi tecnico amministrativi dell'Area Vasta Centro),"Viale Michelangiolo, 41",Firenze,50125,IT,dr.ssa Antonietta Ferrara,,BODY_PUBLIC,6,Siringhe da insulina vari formati.,1,3,01,11,2010,Becton Dickinson,,,,IT,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019189-2011:TEXT:IT:HTML
2011,01,18,2011/S 13-019189,7,2,1,5,9,2,,NO,YES,IT,,33000000,,IT031881,Fornitura riennale siringhe da insulina aghi per penna e lancette pungidito per aziende sanitarie area vasta centro regione Toscana.,Dispositivi medici per diabetici.,Lotto n. 4 concernente aghi per penna è risultato deserto.,459544.0,EUR,ESTAV Centro (ente per i servizi tecnico amministrativi dell'Area Vasta Centro),"Viale Michelangiolo, 41",Firenze,50125,IT,dr.ssa Antonietta Ferrara,,BODY_PUBLIC,6,Siringa ago 29/30 G.,2,3,01,11,2010,Becton Dickinson,,,,IT,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019189-2011:TEXT:IT:HTML
2011,01,18,2011/S 13-019189,7,2,1,5,9,2,,NO,YES,IT,,33000000,,IT031882,Fornitura riennale siringhe da insulina aghi per penna e lancette pungidito per aziende sanitarie area vasta centro regione Toscana.,Dispositivi medici per diabetici.,Lotto n. 4 concernente aghi per penna è risultato deserto.,459544.0,EUR,ESTAV Centro (ente per i servizi tecnico amministrativi dell'Area Vasta Centro),"Viale Michelangiolo, 41",Firenze,50125,IT,dr.ssa Antonietta Ferrara,,BODY_PUBLIC,6,"Siringa 0,3 con ago 30 G.",3,3,08,06,2010,Bbbbecton Dickinson,,,,IT,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019189-2011:TEXT:IT:HTML
2011,01,18,2011/S 13-019189,7,2,1,5,9,2,,NO,YES,IT,,33000000,,IT031883,Fornitura riennale siringhe da insulina aghi per penna e lancette pungidito per aziende sanitarie area vasta centro regione Toscana.,Dispositivi medici per diabetici.,Lotto n. 4 concernente aghi per penna è risultato deserto.,459544.0,EUR,ESTAV Centro (ente per i servizi tecnico amministrativi dell'Area Vasta Centro),"Viale Michelangiolo, 41",Firenze,50125,IT,dr.ssa Antonietta Ferrara,,BODY_PUBLIC,6,Lancette pungidito.,5,8,01,11,2010,Chemil,,,,IT,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019189-2011:TEXT:IT:HTML
2011,01,18,2011/S 13-019797,7,1,1,B,9,2,,,YES,NO,,42416100,,NO031884,E15 Lifts.,2 lifts and stairlift for new building of på 11.700 m².,(NT Ref:221757),2532000.0,NOK,Helse Bergen HF,Postboks 1,Bergen,5021,NO,Halfdan Wiberg jr,http://www.doffin.no/search/Search_AuthProfile.aspx?ID=AA8255,NATIONAL_AGENCY,N,E15 Lifts.,,4,22,12,2010,HK Service AS,Jordalsveien 17,Eidsvåg,5105,NO,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019797-2011:TEXT:EN:HTML
2011,01,18,2011/S 13-019247,7,2,1,5,9,2,,NO,YES,FR,,31213000,1300034605,FR031885,"Rénovation de 18 stations services CENOV (compteurs, distributeurs, enrouleurs) et mise en place d'un distributeur monobloc simple avec 2 lignes de distribution ainsi que constitution d'un lot d'approvisionnement et de maintenance.","Rénovation de 18 stations services CENOV installées dans des conteneurs ISO 20 pieds ainsi que constitution d'un lot d'approvisionnement et de maintenance. Les caractéristiques principales de cette rénovation sont le démontage de la partie pétrolière existante (compteurs, distributeurs et enrouleurs) et la mise en place d'un distributeur monobloc simple avec 2 lignes de distribution. Marché à bons de commande au titre de l'article 77 du code des marchés publics conclu pour une durée de quatre ans à compter de sa notification.","Annonce n° 202, BOAMP 112 B du 11.6.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 18.1.2011.",540275.0,EUR,Delpia,47 rue Sainte Catherine,Nancy Cedex,54035,FR,chef du bureau marchés,http://www.marches-publics.gouv.fr,MINISTRY,1,"Rénovation de 18 stations services CENOV installées dans des conteneurs ISO 20 pieds ainsi que constitution d'un lot d'approvisionnement et de maintenance. Les caractéristiques principales de cette rénovation sont le démontage de la partie pétrolière existante (compteurs, distributeurs et enrouleurs) et la mise en place d'un distributeur monobloc simple avec 2 lignes de distribution. Marché à bons de commande au titre de l'article 77 du code des marchés publics conclu pour une durée de quatre ans à compter de sa notification.",,04,14,12,2010,Société Titan Aviation,472 rue Paul Claudel,Villefranche-sur-Saône,69651,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019247-2011:TEXT:FR:HTML
2011,01,11,2011/S 13-019735,7,4,4,4,9,2,,NO,NO,DE,DE71A,75211200,81129477,DE031886,"Qualitätsprüfung der BMZ - Projekte GNB, überregional.",9061.,,545900.0,EUR,Deutsche Gesellschaft für Technische Zusammenarbeit (GTZ) GmbH,Dag-Hammarskjöld-Weg 1-5,Eschborn,65760,DE,Elfi Kolmar,,BODY_PUBLIC,6,"Qualitätsprüfung der BMZ - Projekte GNB, überregional.",,,03,12,2010,PricewaterhouseCoopers AG Wirtschaftprüfungsgesellschaft,Marie-Curie-Str. 24-28,Frankfurt,60439,DE,547000.00,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019735-2011:TEXT:DE:HTML
2011,01,18,2011/S 13-019282,7,2,1,4,9,1,,NO,NO,SE,SE232,14210000,1,SE031887,"Grus och sandmaterial, Partille kommun.",Upphandlingen gäller grus och sanmaterial i olika fraktioner / mängder för kommunens behov.,OPIC-annons: http://www.opic.com/notice.asp?req=ubfmzznr.,,,Partille kommun,Gamla kronvägen 34,Partille,433 82,SE,Christine Källner,,MINISTRY,1,Grus och sand material.,1,3,23,11,2010,Härryda kross AB,Fraktvägen 2,Mölnlycke,435 33,SE,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019282-2011:TEXT:SV:HTML
2011,01,18,2011/S 13-019282,7,2,1,4,9,1,,NO,NO,SE,SE232,14210000,2,SE031888,"Grus och sandmaterial, Partille kommun.",Upphandlingen gäller grus och sanmaterial i olika fraktioner / mängder för kommunens behov.,OPIC-annons: http://www.opic.com/notice.asp?req=ubfmzznr.,,,Partille kommun,Gamla kronvägen 34,Partille,433 82,SE,Christine Källner,,MINISTRY,1,Grus och sandmaterial.,2,3,23,11,2010,Åkercentralen i Alingsås AB,Sävelundsgatan 10B,Alinsås,441 38,SE,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019282-2011:TEXT:SV:HTML
2011,01,19,2011/S 13-019633,7,4,4,4,9,2,,NO,NO,DE,DE71A,71000000;71530000,81125250,DE031889,Projektsteuerungsleistungen Neubau Haus 5 der GIZ in Eschborn.,Projektsteuerungsleistungen für den Neubau von Haus 5 der GIZ in Eschborn.,,270473.0,EUR,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,Dag-Hammarskjöld-Weg 1-5,Eschborn,65760,DE,Dietmar Ahle,,,8,Projektsteuerungsleistungen für Neubau Haus 5 der GIZ in Eschborn.,,8,18,01,2011,DU Diederichs AG & Co. KG,Universitätsstraße 2-3a,Berlin,10117,DE,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019633-2011:TEXT:DE:HTML
2011,01,19,2011/S 13-019642,7,4,1,4,9,1,,NO,NO,PL,,77000000,1,PL031890,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,,2598350.7,PLN,Nadleśnictwo Żmigród,ul. Parkowa 4a,Żmigród,55-140,PL,Marta Kowalska,,,8,Pakiet nr 6 – wykonywanie usług z zakresu gospodarki leśnej w Leśnictwie Wilkowo.,,3,17,01,2011,Bud-Las Sp. z o.o.,Wiartel 3,Pisz,12-200,PL,58791.10,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019642-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019642,7,4,1,4,9,1,,NO,NO,PL,,77000000,2,PL031891,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,,2598350.7,PLN,Nadleśnictwo Żmigród,ul. Parkowa 4a,Żmigród,55-140,PL,Marta Kowalska,,,8,Pakiet nr 1 – wykonywanie usług z zakresu gospodarki leśnej w Leśnictwie Olsza.,,2,17,01,2011,"Konsorcjum Firm PUH Kłosiński Waldemar, ZUL Dendropol Ryszard Hołub, Firma Lesna S.C. Andrzej Prus, Paweł Ptasik",,,,,90659.17,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019642-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019642,7,4,1,4,9,1,,NO,NO,PL,,77000000,3,PL031892,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,,2598350.7,PLN,Nadleśnictwo Żmigród,ul. Parkowa 4a,Żmigród,55-140,PL,Marta Kowalska,,,8,Pakiet nr 3 – wykonywanie usług z zakresu gospodarki leśnej w Leśnictwie Koniowo.,,2,17,01,2011,"Konsorcjum Firm PUH Kłosiński Waldemar, ZUL Dendropol Ryszard Hołub, Firma Leśna S.C. Andrzej Prus, Paweł Ptasik",,,,,77176.03,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019642-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019642,7,4,1,4,9,1,,NO,NO,PL,,77000000,4,PL031893,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,,2598350.7,PLN,Nadleśnictwo Żmigród,ul. Parkowa 4a,Żmigród,55-140,PL,Marta Kowalska,,,8,Pakiet nr 4 – wykonywanie usług z zakresu gospodarki leśnej w Leśnictwie Gruszeczka.,,2,17,01,2011,"Konsorcjum Firm PUH Kłosiński Waldemar, ZUL Dendropol Ryszard Hołub, Firma Leśna S.C Andrzej Prus, Paweł Ptasik",,,,,134074.58,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019642-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019642,7,4,1,4,9,1,,NO,NO,PL,,77000000,5,PL031894,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,,2598350.7,PLN,Nadleśnictwo Żmigród,ul. Parkowa 4a,Żmigród,55-140,PL,Marta Kowalska,,,8,Pakiet nr 7 – wykonywanie usług z zakresu gospodarki leśnej w Leśnictwie Borek.,,2,17,01,2011,"Konsorcjum Firm PUH Kłosiński Waldemar, ZUL Dendropol Ryszard Hołub, Firma Leśna S.C. Andrzej Prus, Paweł Ptasik",,,,,58421.23,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019642-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019642,7,4,1,4,9,1,,NO,NO,PL,,77000000,6,PL031895,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,,2598350.7,PLN,Nadleśnictwo Żmigród,ul. Parkowa 4a,Żmigród,55-140,PL,Marta Kowalska,,,8,Pakiet nr 8 – wykonywanie usług z zakresu gospodarki leśnej w Leśnictwie Niezgoda.,,2,17,01,2011,"Konsorcjum Firm PUH Kłosiński Waldemar, ZUL Dendropol Ryszard Hołub, Firma Leśna S.C. Andrzej Prus, Paweł Ptasik",,,,,101934.14,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019642-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019642,7,4,1,4,9,1,,NO,NO,PL,,77000000,7,PL031896,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,,2598350.7,PLN,Nadleśnictwo Żmigród,ul. Parkowa 4a,Żmigród,55-140,PL,Marta Kowalska,,,8,Pakiet nr 10 – wykonywanie usług z zakresu gospodarki leśnej w Leśnictwie Przywsie.,,3,17,01,2011,"Konsorcjum Firm PUH Kłosiński Waldemar, ZUL Dendropol Ryszard Hołub, Firma Leśna S.C Andrzej Prus, Paweł Ptasik",,,,,90302.42,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019642-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019642,7,4,1,4,9,1,,NO,NO,PL,,77000000,8,PL031897,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,,2598350.7,PLN,Nadleśnictwo Żmigród,ul. Parkowa 4a,Żmigród,55-140,PL,Marta Kowalska,,,8,Pakiet nr 11 – wykonywanie usług z zakresu gospodarki leśnej w Leśnictwie Chodlewo.,,4,17,01,2011,"Konsorcjum Firm PUH Kłosiński Waldemar, ZUL Dendropol Ryszard Hołub, Firma Leśna S.C. Andrzej Prus, Paweł Ptasik",,,,,71029.05,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019642-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019642,7,4,1,4,9,1,,NO,NO,PL,,77000000,9,PL031898,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,Wykonywanie usług leśnych w Nadleśnictwie Żmigród w roku 2011.,,2598350.7,PLN,Nadleśnictwo Żmigród,ul. Parkowa 4a,Żmigród,55-140,PL,Marta Kowalska,,,8,Pakiet nr 12 – wykonywanie usług leśnych z zakresu szkółkarstwa i nasiennictwa.,,2,17,01,2011,"Konsorcjum Firm PUH Kłosiński Waldemar, ZUL Dendropol Ryszard Hołub, Firma Leśna S.C. Andrzej Prus, Paweł Ptasik",,,,,70076.43,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019642-2011:TEXT:PL:HTML
2011,01,19,2011/S 13-019683,7,4,1,4,9,8,,,,FR,FR715,50720000,,FR031899,,Entretien des installations de chauffage et de climatisation des bâtiments de la ville de Saint-Etienne - 2011 - 2014.,"Retrouvez cet avis intégral sur www.saint-etienne.fr les critères retenus pour le jugement des offres, par ordre d'importance décroissante, sont les suivants:Pour les lots no 1 et 5:1-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 60 %;2-Prix des prestations apprécié au vu du bordereau de prix et du coût horaire main d'oeuvre et déplacement, noté sur 10, pondéré à 40 %.Pour les lots no 2, 3 et 4:1-Prix des prestations apprécié au vu du bordereau de prix noté sur 10, pondéré à 60 %;2-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 40 %.Dans un délai de deux mois à compter de la publication de cet avis, les candidats évincés peuvent introduire un recours de plein contentieux contestant la validité du contrat ou de certaines de ses clauses qui en sont divisibles, assorti le cas échéant de demandes indemnitaires et/ou d'un référé suspension sur le fondement de l'article L521-1 du code de justice administrative.Annonce no142, BOAMP 189 A du 29.9.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 19.1.2011.",,,Ville de Saint-Etienne,"hôtel de ville, BP 503",Saint-Étienne,42007,FR,le maire,http://www.saint-etienne.fr,REGIONAL_AUTHORITY,3,Entretien des équipements divers de climatisation - marché no: 11-010.,1,4,15,12,2010,Herve Thermique,"237 rue du Puits Lacroix, BP 20110",Saint-Jean-Bonnefonds-Cedex,42653,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019683-2011:TEXT:FR:HTML
2011,01,19,2011/S 13-019683,7,4,1,4,9,8,,,,FR,FR715,50720000,,FR031900,,Entretien des installations de chauffage et de climatisation des bâtiments de la ville de Saint-Etienne - 2011 - 2014.,"Retrouvez cet avis intégral sur www.saint-etienne.fr les critères retenus pour le jugement des offres, par ordre d'importance décroissante, sont les suivants:Pour les lots no 1 et 5:1-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 60 %;2-Prix des prestations apprécié au vu du bordereau de prix et du coût horaire main d'oeuvre et déplacement, noté sur 10, pondéré à 40 %.Pour les lots no 2, 3 et 4:1-Prix des prestations apprécié au vu du bordereau de prix noté sur 10, pondéré à 60 %;2-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 40 %.Dans un délai de deux mois à compter de la publication de cet avis, les candidats évincés peuvent introduire un recours de plein contentieux contestant la validité du contrat ou de certaines de ses clauses qui en sont divisibles, assorti le cas échéant de demandes indemnitaires et/ou d'un référé suspension sur le fondement de l'article L521-1 du code de justice administrative.Annonce no142, BOAMP 189 A du 29.9.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 19.1.2011.",,,Ville de Saint-Etienne,"hôtel de ville, BP 503",Saint-Étienne,42007,FR,le maire,http://www.saint-etienne.fr,REGIONAL_AUTHORITY,3,Entretien des brûleurs des chaudières au sol nº 1 - marché no: 11-011.,2,4,15,12,2010,Axima Seitha,30 rue de la Poudrette,Villeurbanne,69100,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019683-2011:TEXT:FR:HTML
2011,01,19,2011/S 13-019683,7,4,1,4,9,8,,,,FR,FR715,50720000,,FR031901,,Entretien des installations de chauffage et de climatisation des bâtiments de la ville de Saint-Etienne - 2011 - 2014.,"Retrouvez cet avis intégral sur www.saint-etienne.fr les critères retenus pour le jugement des offres, par ordre d'importance décroissante, sont les suivants:Pour les lots no 1 et 5:1-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 60 %;2-Prix des prestations apprécié au vu du bordereau de prix et du coût horaire main d'oeuvre et déplacement, noté sur 10, pondéré à 40 %.Pour les lots no 2, 3 et 4:1-Prix des prestations apprécié au vu du bordereau de prix noté sur 10, pondéré à 60 %;2-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 40 %.Dans un délai de deux mois à compter de la publication de cet avis, les candidats évincés peuvent introduire un recours de plein contentieux contestant la validité du contrat ou de certaines de ses clauses qui en sont divisibles, assorti le cas échéant de demandes indemnitaires et/ou d'un référé suspension sur le fondement de l'article L521-1 du code de justice administrative.Annonce no142, BOAMP 189 A du 29.9.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 19.1.2011.",,,Ville de Saint-Etienne,"hôtel de ville, BP 503",Saint-Étienne,42007,FR,le maire,http://www.saint-etienne.fr,REGIONAL_AUTHORITY,3,Entretien des brûleurs des chaudières au sol nº 2 - marché no: 11-012.,3,4,15,12,2010,Axima Seitha,30 rue de la Poudrette,Villeurbanne,69100,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019683-2011:TEXT:FR:HTML
2011,01,19,2011/S 13-019683,7,4,1,4,9,8,,,,FR,FR715,50720000,,FR031902,,Entretien des installations de chauffage et de climatisation des bâtiments de la ville de Saint-Etienne - 2011 - 2014.,"Retrouvez cet avis intégral sur www.saint-etienne.fr les critères retenus pour le jugement des offres, par ordre d'importance décroissante, sont les suivants:Pour les lots no 1 et 5:1-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 60 %;2-Prix des prestations apprécié au vu du bordereau de prix et du coût horaire main d'oeuvre et déplacement, noté sur 10, pondéré à 40 %.Pour les lots no 2, 3 et 4:1-Prix des prestations apprécié au vu du bordereau de prix noté sur 10, pondéré à 60 %;2-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 40 %.Dans un délai de deux mois à compter de la publication de cet avis, les candidats évincés peuvent introduire un recours de plein contentieux contestant la validité du contrat ou de certaines de ses clauses qui en sont divisibles, assorti le cas échéant de demandes indemnitaires et/ou d'un référé suspension sur le fondement de l'article L521-1 du code de justice administrative.Annonce no142, BOAMP 189 A du 29.9.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 19.1.2011.",,,Ville de Saint-Etienne,"hôtel de ville, BP 503",Saint-Étienne,42007,FR,le maire,http://www.saint-etienne.fr,REGIONAL_AUTHORITY,3,Entretien des brûleurs des chaudières au sol nº 3 - marché no: 11-013.,4,4,15,12,2010,Axima Seitha,30 rue de la Poudrette,Villeurbanne,69100,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019683-2011:TEXT:FR:HTML
2011,01,19,2011/S 13-019683,7,4,1,4,9,8,,,,FR,FR715,50720000,,FR031903,,Entretien des installations de chauffage et de climatisation des bâtiments de la ville de Saint-Etienne - 2011 - 2014.,"Retrouvez cet avis intégral sur www.saint-etienne.fr les critères retenus pour le jugement des offres, par ordre d'importance décroissante, sont les suivants:Pour les lots no 1 et 5:1-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 60 %;2-Prix des prestations apprécié au vu du bordereau de prix et du coût horaire main d'oeuvre et déplacement, noté sur 10, pondéré à 40 %.Pour les lots no 2, 3 et 4:1-Prix des prestations apprécié au vu du bordereau de prix noté sur 10, pondéré à 60 %;2-Valeur technique appréciée au vu du mémoire technique notée sur 10, pondéré à 40 %.Dans un délai de deux mois à compter de la publication de cet avis, les candidats évincés peuvent introduire un recours de plein contentieux contestant la validité du contrat ou de certaines de ses clauses qui en sont divisibles, assorti le cas échéant de demandes indemnitaires et/ou d'un référé suspension sur le fondement de l'article L521-1 du code de justice administrative.Annonce no142, BOAMP 189 A du 29.9.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 19.1.2011.",,,Ville de Saint-Etienne,"hôtel de ville, BP 503",Saint-Étienne,42007,FR,le maire,http://www.saint-etienne.fr,REGIONAL_AUTHORITY,3,"Maintenance et entretien des installations de chauffage, climatisation et traitement d'air de la Maison de l'Emploi - marché no: 11-014.",5,5,15,12,2010,SPIE Sud-Est - Activité Gtec,4 rue Edouard Martel,Saint-Etienne,42100,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019683-2011:TEXT:FR:HTML
2011,01,18,2011/S 13-019238,7,2,1,5,9,2,,NO,YES,FR,FR,37450000;37452210;37451730;37422000,201025131,FR031904,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,"Annonce no 241, BOAMP 204 B du 20.10.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 18.1.2011.",44100.0,EUR,Mindef/SCA/PFAF Ouest,BCRM Brest/plate forme achats finances Ouest/CC20,Brest Cedex 9,29240,FR,Mme Favennec,,,8,Espace de proximité pour la BAN de Landivisiau.,1,3,06,01,2011,CASAL sport,rue Blériot,Molsheim,67129,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019238-2011:TEXT:FR:HTML
2011,01,18,2011/S 13-019238,7,2,1,5,9,2,,NO,YES,FR,FR,37450000;37452210;37451730;37422000,201025132,FR031905,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,"Annonce no 241, BOAMP 204 B du 20.10.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 18.1.2011.",44100.0,EUR,Mindef/SCA/PFAF Ouest,BCRM Brest/plate forme achats finances Ouest/CC20,Brest Cedex 9,29240,FR,Mme Favennec,,,8,Espace de proximité pour l'Île Longue à Crozon.,2,3,06,01,2011,CASAL sport,rue Blériot,Molsheim,67129,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019238-2011:TEXT:FR:HTML
2011,01,18,2011/S 13-019238,7,2,1,5,9,2,,NO,YES,FR,FR,37450000;37452210;37451730;37422000,201025133,FR031906,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,"Annonce no 241, BOAMP 204 B du 20.10.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 18.1.2011.",44100.0,EUR,Mindef/SCA/PFAF Ouest,BCRM Brest/plate forme achats finances Ouest/CC20,Brest Cedex 9,29240,FR,Mme Favennec,,,8,Espace de proximité pour Lorient.,3,3,06,01,2011,CASAL sport,rue Blériot,Molsheim,67129,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019238-2011:TEXT:FR:HTML
2011,01,18,2011/S 13-019238,7,2,1,5,9,2,,NO,YES,FR,FR,37450000;37452210;37451730;37422000,201025134,FR031907,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,"Annonce no 241, BOAMP 204 B du 20.10.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 18.1.2011.",44100.0,EUR,Mindef/SCA/PFAF Ouest,BCRM Brest/plate forme achats finances Ouest/CC20,Brest Cedex 9,29240,FR,Mme Favennec,,,8,Espace de proximité pour Toulon.,4,3,06,01,2011,CASAL sport,rue Blériot,Molsheim,67129,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019238-2011:TEXT:FR:HTML
2011,01,18,2011/S 13-019238,7,2,1,5,9,2,,NO,YES,FR,FR,37450000;37452210;37451730;37422000,201025135,FR031908,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,"Annonce no 241, BOAMP 204 B du 20.10.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 18.1.2011.",44100.0,EUR,Mindef/SCA/PFAF Ouest,BCRM Brest/plate forme achats finances Ouest/CC20,Brest Cedex 9,29240,FR,Mme Favennec,,,8,Parcours de santé pour le GSBDD de Brest.,5,1,06,01,2011,CAMMA sport,La Chèze,Plélan-le-Grand,35380,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019238-2011:TEXT:FR:HTML
2011,01,18,2011/S 13-019238,7,2,1,5,9,2,,NO,YES,FR,FR,37450000;37452210;37451730;37422000,201025136,FR031909,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,Approvisionnement de matériels de sport au profit d'organismes du ministère de la défense.,"Annonce no 241, BOAMP 204 B du 20.10.2010.Date d'envoi du présent avis au JOUE et au BOAMP: 18.1.2011.",44100.0,EUR,Mindef/SCA/PFAF Ouest,BCRM Brest/plate forme achats finances Ouest/CC20,Brest Cedex 9,29240,FR,Mme Favennec,,,8,Portique pour l'Ile Longue à Crozon.,6,1,06,01,2011,CAMMA sport,La Chèze,Plélan-le- Grand,35380,FR,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019238-2011:TEXT:FR:HTML
2011,01,18,2011/S 13-019220,7,2,1,5,9,1,,,YES,IT,ITD4,22990000,,IT031910,ID10ECO015 fornitura di carta in risme e carta uso mano.,Vedasi punto II.1.1.,,889597.25,EUR,"Dipartimento Servizi Condivisi - Azienda Ospedaliero Universitaria ""Santa Maria della Misericordia"" di Udine",Via Uccellis 12/F,Udine,33100,IT,Carmen Schweigl,,REGIONAL_AGENCY,R,,,6,31,12,2010,Gara aggiudicata come da determina n. 1609 del 2010 pubblicata sul sito www.csc.sanita.fvg.it alla sezione delibere e decreti,,,,,,,,,http://ted.europa.eu/udl?uri=TED:NOTICE:019220-2011:TEXT:IT:HTML
